	cellType	gene	log1p_FC	pct.inGroup	pct.outGroup	wilcox.p	wilcox.fdr	wilcox.bonferroni
6841	Fibroblast	THY1	0.464227199	0.905405405	0.246453901	1.96887E-37	1.49815E-36	1.30339E-34
6871	Fibroblast	TNXA	0.370220004	0.945945946	0.358156028	1.19285E-36	8.77409E-36	7.89668E-34
6911	Fibroblast	NOX4	0.31123478	0.837837838	0.239361702	5.58182E-36	3.93102E-35	3.69516E-33
6921	Fibroblast	NOVA1	0.401845152	0.891891892	0.345744681	8.43734E-36	5.87949E-35	5.58552E-33
6931	Fibroblast	ABCA10	0.392633789	0.878378378	0.29787234	9.45718E-36	6.52151E-35	6.26065E-33
6951	Fibroblast	PDGFRL	0.408378769	0.891891892	0.359929078	1.54901E-35	1.04637E-34	1.02544E-32
7051	Fibroblast	RSPO3	0.325372006	0.878378378	0.273049645	1.4992E-34	9.18956E-34	9.92472E-32
7081	Fibroblast	SH3TC2	0.329188285	0.918918919	0.363475177	2.78845E-34	1.66302E-33	1.84595E-31
7121	Fibroblast	PTX3	0.394221746	0.837837838	0.214539007	1.0412E-33	5.9937E-33	6.89276E-31
7131	Fibroblast	ADAMTS15	0.334722598	0.905405405	0.312056738	2.2045E-33	1.25809E-32	1.45938E-30
7201	Fibroblast	ENSG00000240661	0.40971186	0.945945946	0.494680851	1.51525E-32	8.15523E-32	1.00309E-29
7511	Fibroblast	IGF2	0.517239593	0.932432432	0.443262411	5.23622E-29	2.25089E-28	3.46638E-26
7601	Fibroblast	GLI3	0.372387989	0.945945946	0.469858156	5.48496E-28	2.22763E-27	3.63105E-25
7671	Fibroblast	RNASE4	0.508960111	0.918918919	0.540780142	3.69599E-27	1.43926E-26	2.44675E-24
7771	Fibroblast	CAB39L	0.322308643	0.891891892	0.414893617	4.48665E-26	1.65009E-25	2.97016E-23
7801	Fibroblast	GALNT15	0.411959162	0.932432432	0.411347518	1.29139E-25	4.67158E-25	8.54899E-23
7911	Fibroblast	CTSF	0.30137055	0.864864865	0.45035461	1.17487E-24	4.00908E-24	7.77762E-22
7951	Fibroblast	ECHDC2	0.381288171	0.918918919	0.515957447	2.19049E-24	7.32376E-24	1.4501E-21
8131	Fibroblast	NFIX	0.364261752	0.932432432	0.574468085	1.66976E-23	5.11751E-23	1.10538E-20
8151	Fibroblast	ENSG00000231246	0.327313731	0.918918919	0.491134752	1.78881E-23	5.42255E-23	1.18419E-20
8171	Fibroblast	CD34	0.446889529	0.918918919	0.553191489	1.93365E-23	5.81852E-23	1.28007E-20
8261	Fibroblast	LSP1P4	0.407259377	0.932432432	0.528368794	4.86901E-23	1.40755E-22	3.22329E-20
8281	Fibroblast	ACKR3	0.388418869	0.932432432	0.459219858	5.63223E-23	1.61408E-22	3.72853E-20
8441	Fibroblast	CLDN11	0.346288663	0.945945946	0.60106383	2.28411E-22	6.12179E-22	1.51208E-19
8451	Fibroblast	MPZL1	0.351013229	0.932432432	0.622340426	2.84293E-22	7.5888E-22	1.88202E-19
8461	Fibroblast	ADAMTSL3	0.376363882	0.932432432	0.484042553	3.09083E-22	8.2174E-22	2.04613E-19
8501	Fibroblast	SLC16A7	0.357518925	0.918918919	0.554964539	5.20573E-22	1.36213E-21	3.44619E-19
8621	Fibroblast	C1QTNF3-AMACR	0.394525863	0.918918919	0.55141844	1.18889E-21	2.96999E-21	7.87047E-19
8671	Fibroblast	C16orf45	0.402973177	0.959459459	0.686170213	2.56045E-21	6.27784E-21	1.69502E-18
8681	Fibroblast	MCUB	0.412337071	0.918918919	0.613475177	3.03494E-21	7.41376E-21	2.00913E-18
8781	Fibroblast	ENSG00000255439	0.356022157	0.959459459	0.680851064	1.81525E-20	4.2765E-20	1.2017E-17
8951	Fibroblast	REXO2	0.326296773	0.959459459	0.680851064	3.59134E-19	7.97808E-19	2.37747E-16
9031	Fibroblast	ENSG00000229180	0.314058018	0.986486486	0.696808511	8.88908E-19	1.92306E-18	5.88457E-16
9041	Fibroblast	TNXB	0.39816672	0.972972973	0.695035461	9.49657E-19	2.04779E-18	6.28673E-16
9811	Fibroblast	EIF1AX	0.33408565	0.945945946	0.787234043	1.13322E-14	1.95363E-14	7.50194E-12
9941	Fibroblast	ARF4	0.328213769	0.959459459	0.773049645	3.25753E-14	5.43195E-14	2.15648E-11
10581	Fibroblast	SMG6	0.34645101	0.972972973	0.842198582	3.69416E-11	5.30485E-11	2.44554E-08
10621	Fibroblast	ENSG00000284686	0.330550206	0.959459459	0.773049645	4.81927E-11	6.86098E-11	3.19036E-08
11261	Fibroblast	EIF5A	0.317447144	0.959459459	0.79787234	4.61978E-09	5.78128E-09	3.0583E-06
12601	Myofibroblast	BMP5	0.455232362	0.814285714	0.142605634	1.59855E-49	8.40836E-47	8.40836E-47
12611	Myofibroblast	NKD2	0.354146717	0.814285714	0.151408451	1.55625E-47	4.09294E-45	8.18587E-45
12631	Myofibroblast	SCN7A	1.233640917	0.942857143	0.274647887	1.25961E-45	1.65638E-43	6.62553E-43
12641	Myofibroblast	MOXD1	0.514162801	0.871428571	0.218309859	4.7734E-45	5.02162E-43	2.51081E-42
12651	Myofibroblast	CCBE1	0.848719706	0.9	0.288732394	1.64122E-42	1.4388E-40	8.63283E-40
12661	Myofibroblast	EMILIN1	0.640227421	0.957142857	0.345070423	1.34289E-41	1.00908E-39	7.06359E-39
12691	Myofibroblast	COL6A6	0.424447353	0.842857143	0.218309859	8.90736E-40	4.68527E-38	4.68527E-37
12721	Myofibroblast	PLEKHH2	0.945059929	0.957142857	0.411971831	1.84387E-37	7.46058E-36	9.69876E-35
12731	Myofibroblast	CYP7B1	0.60285425	0.928571429	0.367957746	4.51833E-37	1.6976E-35	2.37664E-34
12801	Myofibroblast	NCAM2	0.555236119	0.9	0.371478873	2.62502E-35	6.57505E-34	1.38076E-32
12811	Myofibroblast	LTBP2	0.635621133	0.9	0.376760563	4.80737E-35	1.1494E-33	2.52868E-32
12841	Myofibroblast	GPC3	0.777293507	0.885714286	0.38028169	2.36765E-34	4.98153E-33	1.24538E-31
13071	Myofibroblast	ADAMTS12	0.382504945	0.885714286	0.346830986	2.0598E-30	2.2572E-29	1.08346E-27
13141	Myofibroblast	MMP23B	0.301520345	0.785714286	0.204225352	2.65302E-29	2.53725E-28	1.39549E-26
13151	Myofibroblast	COL16A1	0.303211607	0.814285714	0.269366197	6.09063E-29	5.72084E-28	3.20367E-26
13201	Myofibroblast	FAP	0.312924382	0.757142857	0.225352113	1.27056E-28	1.0956E-27	6.68314E-26
13221	Myofibroblast	ITGBL1	0.348606709	0.771428571	0.257042254	1.79227E-28	1.4964E-27	9.42732E-26
13281	Myofibroblast	HMCN1	0.719671534	0.957142857	0.60915493	5.47403E-27	4.17295E-26	2.87934E-24
13311	Myofibroblast	PRDM6	0.345152516	0.828571429	0.295774648	3.24404E-26	2.36995E-25	1.70636E-23
13341	Myofibroblast	CLEC11A	0.303069894	0.828571429	0.262323944	5.20149E-26	3.64798E-25	2.73599E-23
13391	Myofibroblast	SGCD	0.49963404	0.914285714	0.5	8.54632E-26	5.6192E-25	4.49536E-23
13531	Myofibroblast	HAS2	0.432259848	0.857142857	0.360915493	1.37391E-24	7.68805E-24	7.22677E-22
13771	Myofibroblast	DKK3	0.498488905	0.857142857	0.485915493	5.2174E-22	2.32572E-21	2.74435E-19
13981	Myofibroblast	UNC5C	0.435515612	0.842857143	0.438380282	7.86375E-21	2.97578E-20	4.13633E-18
14031	Myofibroblast	OSBPL9	0.533602516	0.942857143	0.753521127	1.32984E-20	4.8576E-20	6.99495E-18
14181	Myofibroblast	ADGRB3	0.375610617	0.857142857	0.473591549	1.17979E-19	3.90296E-19	6.2057E-17
14231	Myofibroblast	TMEM132C	0.305164233	0.771428571	0.362676056	1.82773E-19	5.8621E-19	9.61384E-17
14441	Myofibroblast	ZNF106	0.331667411	0.9	0.647887324	2.4152E-18	6.867E-18	1.2704E-15
14481	Myofibroblast	MAMDC2	0.48801776	0.885714286	0.646126761	6.1743E-18	1.71835E-17	3.24768E-15
14491	Myofibroblast	CD302	0.338776821	0.914285714	0.649647887	6.7521E-18	1.86926E-17	3.5516E-15
14861	Myofibroblast	CTHRC1	0.438864184	0.785714286	0.450704225	1.09722E-15	2.54247E-15	5.7714E-13
16111	Myofibroblast	NFIC	0.312947933	0.971428571	0.816901408	6.75957E-10	1.01009E-09	3.55553E-07
17021	Myofibroblast	AASS	0.30444496	0.857142857	0.698943662	5.7599E-07	6.83907E-07	0.000302971
17871	VE Venous	SULT1E1	0.497804525	0.695652174	0.117750439	8.17933E-39	1.51727E-36	3.03453E-36
17891	VE Venous	ENSG00000284695	0.318978719	0.565217391	0.075571178	4.2699E-34	3.96033E-32	1.58413E-31
17901	VE Venous	ADGRG6	0.732596169	0.913043478	0.374340949	6.32266E-34	4.69141E-32	2.34571E-31
17931	VE Venous	PLA1A	0.844222664	0.884057971	0.402460457	1.96529E-31	9.11404E-30	7.29123E-29
18001	VE Venous	CCL23	0.552311634	0.68115942	0.181019332	2.67748E-27	6.6223E-26	9.93345E-25
18131	VE Venous	SAMD5	0.469144599	0.84057971	0.44288225	6.24077E-22	8.26902E-21	2.31532E-19
18161	VE Venous	PTPRR	0.460179144	0.797101449	0.360281195	1.25774E-21	1.50524E-20	4.66623E-19
18271	VE Venous	SRPX	0.526186719	0.869565217	0.569420035	2.84124E-19	2.50976E-18	1.0541E-16
18301	VE Venous	PLCXD3	0.563910247	0.782608696	0.423550088	4.18661E-19	3.45163E-18	1.55323E-16
18401	VE Venous	ATP8B1	0.549838812	0.898550725	0.704745167	3.25647E-18	2.19664E-17	1.20815E-15
18411	VE Venous	PLAT	0.718749646	0.898550725	0.673110721	3.42426E-18	2.26857E-17	1.2704E-15
18681	VE Venous	VPS13A	0.432533785	0.884057971	0.704745167	6.31734E-16	2.82377E-15	2.34373E-13
18711	VE Venous	ENSG00000227681	0.319145454	0.724637681	0.398945518	1.142E-15	4.92652E-15	4.23681E-13
18771	VE Venous	ARSB	0.371940937	0.782608696	0.53427065	1.39216E-14	5.61403E-14	5.1649E-12
18851	VE Venous	TPK1	0.366305432	0.826086957	0.615114236	2.39013E-14	8.86737E-14	8.86737E-12
19071	VE Venous	FAM171A1	0.325928659	0.869565217	0.653778559	5.93848E-13	1.80588E-12	2.20318E-10
19171	VE Venous	HERC2P9	0.441718813	0.913043478	0.750439367	2.55941E-12	7.19349E-12	9.49541E-10
19641	VE Venous	HMBOX1	0.36739711	0.913043478	0.817223199	2.19187E-10	4.54292E-10	8.13183E-08
19751	VE Venous	HERC2P2	0.365862168	0.855072464	0.713532513	1.17613E-09	2.29655E-09	4.36344E-07
19851	VE Venous	HERC2P3	0.329494899	0.797101449	0.648506151	7.16742E-09	1.32956E-08	2.65911E-06
20371	VE Venous	CSF3	0.311171791	0.594202899	0.344463972	2.66212E-07	3.91923E-07	9.87647E-05
21591	VE Capillary A	SOSTDC1	0.717919145	0.759259259	0.116438356	1.30683E-41	2.679E-39	8.037E-39
21611	VE Capillary A	EDNRB	1.439496059	0.944444444	0.455479452	4.6974E-32	5.77781E-30	2.8889E-29
21631	VE Capillary A	APLN	0.383422354	0.555555556	0.073630137	2.36698E-30	2.07956E-28	1.45569E-27
22001	VE Capillary A	CYP3A5	0.643880882	0.759259259	0.342465753	8.25382E-21	1.15366E-19	5.0761E-18
22021	VE Capillary A	SERPINB6	0.859256274	0.925925926	0.792808219	1.16813E-20	1.56173E-19	7.18398E-18
22061	VE Capillary A	ENSG00000283239	0.725551317	0.907407407	0.760273973	1.82164E-19	2.24062E-18	1.12031E-16
22101	VE Capillary A	TBX3	0.559711815	0.851851852	0.491438356	1.06944E-18	1.21798E-17	6.57707E-16
22161	VE Capillary A	TSPAN15	0.469740965	0.777777778	0.386986301	5.44535E-18	5.58148E-17	3.34889E-15
22211	VE Capillary A	TSPAN12	0.526129381	0.796296296	0.453767123	9.0631E-18	8.57509E-17	5.57381E-15
22331	VE Capillary A	FZD4	0.579531267	0.833333333	0.551369863	1.10565E-16	8.83084E-16	6.79975E-14
22351	VE Capillary A	TMEM204	0.632069071	0.851851852	0.657534247	1.48909E-16	1.15923E-15	9.15791E-14
22391	VE Capillary A	F2RL3	0.465074729	0.703703704	0.287671233	2.54537E-16	1.88603E-15	1.56541E-13
22541	VE Capillary A	B3GALNT1	0.428759609	0.703703704	0.359589041	1.47463E-15	9.25408E-15	9.069E-13
22551	VE Capillary A	ACE	0.51659544	0.740740741	0.381849315	1.85757E-15	1.15395E-14	1.14241E-12
22661	VE Capillary A	EDA	0.584871792	0.759259259	0.481164384	1.08837E-14	6.08497E-14	6.69346E-12
22861	VE Capillary A	RTN1	0.355805982	0.648148148	0.311643836	4.86946E-14	2.30363E-13	2.99472E-11
22881	VE Capillary A	ENSG00000278931	0.53046577	0.777777778	0.431506849	5.10932E-14	2.38048E-13	3.14223E-11
23091	VE Capillary A	NES	0.492266174	0.814814815	0.54109589	3.6684E-13	1.47455E-12	2.25606E-10
23281	VE Capillary A	EML1	0.520573623	0.833333333	0.633561644	1.89594E-12	6.77909E-12	1.166E-09
23491	VE Capillary A	WDFY1	0.418478199	0.851851852	0.702054795	7.65614E-12	2.43965E-11	4.70853E-09
23581	VE Capillary A	TMEM135	0.451381842	0.851851852	0.70890411	9.81618E-12	2.97691E-11	6.03695E-09
23611	VE Capillary A	PCDH12	0.357673156	0.666666667	0.381849315	1.03719E-11	3.11138E-11	6.37872E-09
23761	VE Capillary A	PCDH1	0.3217909	0.703703704	0.38869863	2.17289E-11	6.07421E-11	1.33633E-08
23941	VE Capillary A	SHROOM2	0.466752346	0.777777778	0.556506849	5.2435E-11	1.35494E-10	3.22475E-08
24111	VE Capillary A	ENSG00000278932	0.353823711	0.666666667	0.383561644	1.09392E-10	2.63829E-10	6.72764E-08
24271	VE Capillary A	PLA2G4C	0.396852555	0.740740741	0.565068493	1.81673E-10	4.12283E-10	1.11729E-07
24421	VE Capillary A	EXPH5	0.319712432	0.62962963	0.375	4.68556E-10	1.00449E-09	2.88162E-07
24431	VE Capillary A	ITGA10	0.382730348	0.722222222	0.484589041	4.68762E-10	1.00449E-09	2.88288E-07
24501	VE Capillary A	DAAM1	0.454325984	0.888888889	0.821917808	7.29617E-10	1.52624E-09	4.48714E-07
24511	VE Capillary A	RASIP1	0.379088405	0.814814815	0.590753425	7.65619E-10	1.59612E-09	4.70855E-07
24601	VE Capillary A	ISPD	0.352960854	0.685185185	0.503424658	9.32887E-10	1.88726E-09	5.73726E-07
24651	VE Capillary A	PAK4	0.37206387	0.759259259	0.58390411	1.07796E-09	2.14545E-09	6.62944E-07
24681	VE Capillary A	RPN1	0.36879609	0.833333333	0.76369863	1.17926E-09	2.32451E-09	7.25247E-07
25191	VE Capillary A	FAXDC2	0.35512834	0.740740741	0.599315068	8.58037E-09	1.4537E-08	5.27693E-06
25261	VE Capillary A	EFNB1	0.306228163	0.62962963	0.40239726	1.15699E-08	1.92311E-08	7.11552E-06
25311	VE Capillary A	CHRM3	0.402789691	0.703703704	0.54109589	1.2664E-08	2.0769E-08	7.78839E-06
25431	VE Capillary A	SERF1A	0.431990688	0.759259259	0.712328767	1.93295E-08	3.07174E-08	1.18877E-05
25471	VE Capillary A	NDUFA12	0.381603396	0.87037037	0.799657534	2.08879E-08	3.28543E-08	1.2846E-05
25611	VE Capillary A	APOL3	0.308919594	0.759259259	0.616438356	3.56194E-08	5.40887E-08	2.19059E-05
25641	VE Capillary A	CASKIN2	0.305169108	0.703703704	0.54109589	3.78451E-08	5.70459E-08	2.32747E-05
25651	VE Capillary A	NEDD4	0.402400568	0.814814815	0.702054795	3.949E-08	5.93799E-08	2.42864E-05
25731	VE Capillary A	ENSG00000196302	0.364752469	0.703703704	0.542808219	5.3866E-08	7.94427E-08	3.31276E-05
25921	VE Capillary A	GRPEL2	0.331213884	0.740740741	0.573630137	1.08293E-07	1.52752E-07	6.66E-05
26001	VE Capillary A	NMD3	0.333771755	0.759259259	0.720890411	1.36539E-07	1.89126E-07	8.39718E-05
26081	VE Capillary A	ITM2A	0.414839731	0.722222222	0.628424658	1.98061E-07	2.69486E-07	0.000121807
26291	VE Capillary A	ENSG00000198237	0.31651148	0.703703704	0.594178082	3.80595E-07	4.94854E-07	0.000234066
26521	VE Capillary A	ENSG00000253366	0.325065828	0.740740741	0.662671233	1.02731E-06	1.27378E-06	0.000631795
26591	VE Capillary A	PKN1	0.349667253	0.703703704	0.669520548	1.40121E-06	1.71321E-06	0.000861745
26721	VE Capillary A	ENSG00000234352	0.307954825	0.537037037	0.363013699	2.96073E-06	3.52878E-06	0.00182085
26841	VE Capillary A	CARHSP1	0.314660308	0.722222222	0.686643836	4.47422E-06	5.21144E-06	0.002751643
27241	VE Capillary A	ENSG00000278610	0.323090603	0.666666667	0.621575342	4.83444E-05	5.23447E-05	0.02973179
27481	VE Capillary A	ARRDC2	0.30846187	0.611111111	0.559931507	0.000342733	0.000356049	0.210780831
27721	VE Arterial	DKK2	1.439000838	1	0.322807018	1.7878E-52	7.58027E-50	7.58027E-50
27731	VE Arterial	HEY1	0.619231244	0.897058824	0.257894737	9.30968E-40	1.97365E-37	3.9473E-37
27741	VE Arterial	GJA5	0.637610991	0.867647059	0.240350877	3.22238E-39	4.5543E-37	1.36629E-36
27751	VE Arterial	IGFBP3	1.016780533	0.867647059	0.328070175	1.05414E-34	1.11739E-32	4.46956E-32
27791	VE Arterial	BMX	0.789282369	0.882352941	0.421052632	1.13643E-32	6.02306E-31	4.81845E-30
27801	VE Arterial	CPAMD8	0.763251952	0.941176471	0.510526316	2.34667E-32	1.10554E-30	9.94986E-30
27881	VE Arterial	PIK3C2B	0.766854757	0.926470588	0.568421053	2.29979E-27	5.73594E-26	9.7511E-25
27961	VE Arterial	SERPINE2	0.457299253	0.823529412	0.324561404	6.20987E-24	1.05319E-22	2.63299E-21
27971	VE Arterial	NOMO1	0.521121976	0.882352941	0.61754386	2.26331E-23	3.69094E-22	9.59643E-21
28011	VE Arterial	CXCL12	0.625937023	0.897058824	0.487719298	3.45075E-23	4.87706E-22	1.46312E-20
28071	VE Arterial	NOMO2	0.59091593	0.911764706	0.687719298	2.07327E-22	2.44185E-21	8.79066E-20
28111	VE Arterial	ENSG00000284644	0.356390243	0.882352941	0.5	7.68395E-22	8.14499E-21	3.258E-19
28121	VE Arterial	FGF18	0.325045864	0.764705882	0.340350877	1.04233E-21	1.07792E-20	4.41947E-19
28151	VE Arterial	NOS1	0.315600199	0.808823529	0.384210526	5.54532E-21	5.34367E-20	2.35122E-18
28161	VE Arterial	ADD1	0.657067698	0.970588235	0.8	7.41916E-21	6.9905E-20	3.14572E-18
28171	VE Arterial	DLL4	0.341765071	0.794117647	0.352631579	8.24361E-21	7.59845E-20	3.49529E-18
28231	VE Arterial	NDRG4	0.442032913	0.838235294	0.449122807	1.62785E-20	1.32732E-19	6.90207E-18
28331	VE Arterial	NOMO3	0.391176504	0.794117647	0.461403509	1.73071E-19	1.18359E-18	7.33823E-17
28381	VE Arterial	ARID5A	0.515956733	0.882352941	0.671929825	5.79643E-19	3.66819E-18	2.45768E-16
28401	VE Arterial	SOCS2	0.536523342	0.911764706	0.673684211	8.55586E-19	5.25751E-18	3.62768E-16
28471	VE Arterial	GIMAP8	0.328865148	0.823529412	0.459649123	5.64609E-18	3.14992E-17	2.39394E-15
28631	VE Arterial	ENSG00000283341	0.360125871	0.911764706	0.692982456	1.94372E-16	8.95802E-16	8.24137E-14
28791	VE Arterial	F8	0.439168845	0.852941176	0.561403509	1.28853E-15	5.05867E-15	5.46336E-13
28851	VE Arterial	KCNMB4	0.395452031	0.808823529	0.514035088	2.01206E-15	7.48345E-15	8.53113E-13
28941	VE Arterial	MMRN2	0.385045743	0.823529412	0.563157895	9.87419E-15	3.40379E-14	4.18666E-12
29001	VE Arterial	LRRC32	0.324335354	0.852941176	0.577192982	2.49838E-14	8.21173E-14	1.05931E-11
29041	VE Arterial	GIPC2	0.362364512	0.852941176	0.615789474	4.46034E-14	1.42194E-13	1.89118E-11
29091	VE Arterial	JAM2	0.413620413	0.838235294	0.533333333	1.07827E-13	3.31296E-13	4.57188E-11
29161	VE Arterial	WNT2B	0.457199375	0.808823529	0.622807018	4.3075E-13	1.25957E-12	1.82638E-10
29241	VE Arterial	TMEM72-AS1	0.455003902	0.705882353	0.466666667	1.00107E-12	2.77421E-12	4.24455E-10
29271	VE Arterial	PPM1D	0.426494481	0.823529412	0.668421053	1.66019E-12	4.51231E-12	7.0392E-10
29401	VE Arterial	NR4A1	0.320440601	0.823529412	0.629824561	4.55187E-12	1.14201E-11	1.92999E-09
29531	VE Arterial	ENSG00000258137	0.486308565	0.897058824	0.81754386	1.63023E-11	3.79789E-11	6.91217E-09
29751	VE Arterial	MIDN	0.358381556	0.882352941	0.773684211	1.85237E-10	3.85002E-10	7.85403E-08
29931	VE Arterial	CD46	0.347502641	0.882352941	0.840350877	7.69371E-10	1.46943E-09	3.26213E-07
29971	VE Arterial	ITGA5	0.300640887	0.852941176	0.698245614	1.16219E-09	2.18039E-09	4.92768E-07
30101	VE Arterial	TAF15	0.300816779	0.941176471	0.81754386	2.98034E-09	5.28729E-09	1.26366E-06
30361	VE Arterial	RNF122	0.306368942	0.823529412	0.652631579	1.34064E-08	2.14502E-08	5.68429E-06
30531	VE Arterial	NASP	0.317254424	0.838235294	0.79122807	4.85355E-08	7.29754E-08	2.05791E-05
32001	VE Capillary B	SEMA3G	0.308698409	0.753846154	0.158813264	1.32169E-31	1.37191E-29	6.85956E-29
32331	VE Capillary B	GPIHBP1	0.33851854	0.738461538	0.27399651	1.87193E-20	2.55666E-19	9.71533E-18
32751	VE Capillary B	GIMAP1-GIMAP5	0.469972275	0.876923077	0.495636998	6.18176E-17	4.01042E-16	3.20833E-14
32861	VE Capillary B	SLCO4A1	0.355066496	0.784615385	0.385689354	2.65185E-16	1.51243E-15	1.37631E-13
33081	VE Capillary B	MAOA	0.338998	0.876923077	0.643979058	5.1314E-15	2.35681E-14	2.66319E-12
33511	VE Capillary B	JAM3	0.339761384	0.815384615	0.602094241	1.52177E-13	5.0628E-13	7.89796E-11
33941	VE Capillary B	MT1L	0.422621266	0.784615385	0.582897033	3.64474E-12	9.50562E-12	1.89162E-09
34051	VE Capillary B	PRMT1	0.379774614	0.846153846	0.753926702	7.19072E-12	1.77713E-11	3.73198E-09
35021	VE Capillary B	WASHC2A	0.306251878	0.738461538	0.595113438	9.60417E-10	1.62364E-09	4.98456E-07
35431	VE Capillary B	TPST2	0.309386412	0.876923077	0.815008726	7.52393E-09	1.1221E-08	3.90492E-06
37151	SMC	PLN	1.22631424	0.929824561	0.113597246	5.3342E-64	2.75668E-61	3.18985E-61
37161	SMC	DES	1.217956228	0.842105263	0.077452668	9.21965E-64	2.75668E-61	5.51335E-61
37171	SMC	TNNT2	0.485682265	0.666666667	0.037865749	5.79725E-58	1.15558E-55	3.46675E-55
37181	SMC	ACTG2	1.18268101	0.877192982	0.142857143	1.83691E-50	2.74619E-48	1.09847E-47
37191	SMC	ATP1A2	0.417001586	0.701754386	0.074010327	9.27233E-47	1.10897E-44	5.54485E-44
37201	SMC	ENSG00000243696	1.98566361	0.912280702	0.220309811	2.28523E-44	2.27761E-42	1.36657E-41
37221	SMC	NTRK3	1.427948502	0.964912281	0.363166954	3.07862E-39	2.30127E-37	1.84101E-36
37231	SMC	CNN1	0.962327699	0.877192982	0.239242685	6.20268E-38	4.12134E-36	3.7092E-35
37261	SMC	SPEG	0.312407721	0.649122807	0.106712565	1.55389E-33	7.74357E-32	9.29229E-31
37321	SMC	MYH11	2.146658469	0.947368421	0.542168675	5.4664E-32	1.81606E-30	3.26891E-29
37391	SMC	JPH2	0.336660849	0.719298246	0.189328744	4.35952E-28	1.03251E-26	2.60699E-25
37431	SMC	ADCY5	0.431591562	0.736842105	0.201376936	1.3457E-27	2.77494E-26	8.04732E-25
37471	SMC	HEYL	0.41778831	0.736842105	0.209982788	1.02003E-25	1.84842E-24	6.0998E-23
37511	SMC	MYOCD	0.540039225	0.736842105	0.249569707	1.31212E-24	2.07335E-23	7.8465E-22
37521	SMC	ITGA7	0.411380865	0.736842105	0.228915663	1.31751E-24	2.07335E-23	7.87874E-22
37531	SMC	KCNAB1	0.939368598	0.859649123	0.48020654	1.67605E-24	2.56995E-23	1.00228E-21
37611	SMC	SYNPO2	0.908080408	0.842105263	0.461273666	1.14595E-22	1.45804E-21	6.85281E-20
37641	SMC	CAVIN3	0.957760342	0.912280702	0.700516351	2.25582E-22	2.69796E-21	1.34898E-19
37741	SMC	RGS6	0.830686122	0.789473684	0.373493976	1.2135E-21	1.20945E-20	7.25671E-19
37751	SMC	CARMN	0.486852247	0.701754386	0.232358003	1.25195E-21	1.22733E-20	7.48669E-19
37821	SMC	ENSG00000284683	0.754964848	0.807017544	0.437177281	1.02022E-20	8.97192E-20	6.10091E-18
37861	SMC	ENSG00000280143	0.31904756	0.631578947	0.194492255	2.65399E-20	2.20428E-19	1.58709E-17
37931	SMC	CSRP1	0.975269274	0.859649123	0.705679862	1.87051E-19	1.41591E-18	1.11857E-16
38111	SMC	MCAM	0.611619004	0.824561404	0.473321859	1.90524E-17	1.17457E-16	1.13933E-14
38181	SMC	RERGL	0.380236448	0.649122807	0.280550775	2.06345E-16	1.18648E-15	1.23394E-13
38291	SMC	NKD1	0.348781028	0.666666667	0.258175559	5.6978E-16	2.96286E-15	3.40728E-13
38331	SMC	TAGLN	0.33044983	0.578947368	0.199655766	1.27401E-15	6.40217E-15	7.61859E-13
38401	SMC	NTRK2	0.376104064	0.719298246	0.364888124	5.57552E-15	2.64616E-14	3.33416E-12
38431	SMC	SYS1-DBNDD2	0.430339908	0.824561404	0.604130809	1.51198E-14	7.00904E-14	9.04166E-12
38781	SMC	SLC25A4	0.377686548	0.701754386	0.461273666	9.04475E-13	3.29802E-12	5.40876E-10
38911	SMC	KANK2	0.423199849	0.789473684	0.614457831	2.1618E-12	7.30369E-12	1.29275E-09
38961	SMC	CPED1	0.431216409	0.719298246	0.445783133	2.72623E-12	8.95763E-12	1.63029E-09
39111	SMC	STAMBPL1	0.38500538	0.578947368	0.256454389	7.05477E-12	2.1415E-11	4.21875E-09
39221	SMC	SMTN	0.341174953	0.771929825	0.598967298	1.49855E-11	4.30832E-11	8.96131E-09
39531	SMC	DMPK	0.364542489	0.701754386	0.495697074	7.90795E-11	1.97864E-10	4.72896E-08
39611	SMC	MSRB3	0.433487673	0.877192982	0.865748709	1.26149E-10	3.05413E-10	7.5437E-08
39711	SMC	CSRP2	0.523114526	0.754385965	0.636833046	2.62338E-10	6.1042E-10	1.56878E-07
