Transcript_stable_ID	Transcript_type	Pig190723_PCLS_200304_1_trans_rcount.tr	Pig190723_PCLS_200304_2_trans_rcount.tr	Pig190723_PCLS_200304_3_trans_rcount.tr	Pig190723_PCLS_200304_4_trans_rcount.tr
ENSSSCT00000078090	protein_coding	3377.0	2348.0	4237.0	3365.0
ENSSSCT00000005084	protein_coding	3379.0	2778.0	1622.0	1871.0
ENSSSCT00000050194	protein_coding	200.0	134.0	88.0	57.0
ENSSSCT00000067116	protein_coding	0.0	0.0	2.0	0.0
ENSSSCT00000088773	protein_coding	0.0	0.0	2.0	0.0
ENSSSCT00000070076	protein_coding	0.0	0.0	2.0	0.0
ENSSSCT00000044356	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000039236	protein_coding	0.0	0.0	2.0	0.0
ENSSSCT00000014825	protein_coding	38.0	15.0	45.0	51.0
ENSSSCT00000029036	protein_coding	466.0	371.0	462.0	462.0
ENSSSCT00000038594	protein_coding	466.0	373.0	463.0	448.0
ENSSSCT00000043802	protein_coding	2351.0	1982.0	2447.0	2430.0
ENSSSCT00000071443	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000016769	protein_coding	368.0	308.0	347.0	304.0
ENSSSCT00000083959	protein_coding	358.0	304.0	344.0	296.0
ENSSSCT00000091277	protein_coding	334.0	243.0	275.0	242.0
ENSSSCT00000081776	protein_coding	337.0	300.0	318.0	291.0
ENSSSCT00000012010	protein_coding	740.0	609.0	784.0	817.0
ENSSSCT00000057099	protein_coding	3131.0	2191.0	3703.0	3441.0
ENSSSCT00000012522	protein_coding	2961.0	2059.0	3474.0	3247.0
ENSSSCT00000070171	protein_coding	3183.0	2205.0	3769.0	3508.0
ENSSSCT00000006232	protein_coding	170.0	112.0	275.0	274.0
ENSSSCT00000081088	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000078445	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000052479	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000062624	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000089187	pseudogene	2.0	0.0	0.0	0.0
ENSSSCT00000025886	protein_coding	119.0	55.0	149.0	120.0
ENSSSCT00000055170	protein_coding	53.0	29.0	58.0	75.0
ENSSSCT00000043216	protein_coding	4483.0	4029.0	4267.0	3554.0
ENSSSCT00000030605	protein_coding	4704.0	4168.0	4400.0	3672.0
ENSSSCT00000054718	protein_coding	1274.0	1274.0	1622.0	1088.0
ENSSSCT00000065164	protein_coding	1303.0	1287.0	1648.0	1122.0
ENSSSCT00000009426	protein_coding	88.0	33.0	14.0	30.0
ENSSSCT00000031758	protein_coding	388.0	333.0	360.0	346.0
ENSSSCT00000083214	protein_coding	369.0	311.0	330.0	315.0
ENSSSCT00000035020	protein_coding	370.0	313.0	352.0	342.0
ENSSSCT00000034554	protein_coding	339.0	291.0	323.0	302.0
ENSSSCT00000012011	protein_coding	53.0	22.0	41.0	63.0
ENSSSCT00000005645	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000089254	protein_coding	136.0	51.0	71.0	60.0
ENSSSCT00000025218	protein_coding	129.0	50.0	68.0	57.0
ENSSSCT00000032097	protein_coding	87.0	26.0	37.0	28.0
ENSSSCT00000067359	protein_coding	26.0	30.0	25.0	13.0
ENSSSCT00000045223	protein_coding	26.0	30.0	24.0	13.0
ENSSSCT00000077391	protein_coding	26.0	30.0	26.0	13.0
ENSSSCT00000078935	protein_coding	26.0	30.0	24.0	13.0
ENSSSCT00000069995	protein_coding	26.0	30.0	24.0	13.0
ENSSSCT00000084454	protein_coding	43.0	38.0	40.0	35.0
ENSSSCT00000016259	protein_coding	26.0	31.0	25.0	14.0
ENSSSCT00000087585	protein_coding	26.0	30.0	24.0	13.0
ENSSSCT00000039634	protein_coding	8.0	9.0	8.0	6.0
ENSSSCT00000085558	pseudogene	0.0	0.0	0.0	0.0
ENSSSCT00000003125	protein_coding	561.0	373.0	664.0	401.0
ENSSSCT00000003126	protein_coding	680.0	465.0	842.0	494.0
ENSSSCT00000060761	protein_coding	571.0	388.0	700.0	405.0
ENSSSCT00000040792	protein_coding	685.0	469.0	847.0	494.0
ENSSSCT00000077697	protein_coding	710.0	488.0	869.0	512.0
ENSSSCT00000069076	protein_coding	680.0	466.0	844.0	494.0
ENSSSCT00000090237	protein_coding	710.0	488.0	869.0	512.0
ENSSSCT00000089252	protein_coding	784.0	531.0	945.0	586.0
ENSSSCT00000090912	protein_coding	560.0	363.0	636.0	641.0
ENSSSCT00000042495	protein_coding	523.0	351.0	611.0	631.0
ENSSSCT00000066500	protein_coding	491.0	330.0	541.0	583.0
ENSSSCT00000077108	protein_coding	341.0	373.0	483.0	270.0
ENSSSCT00000049088	protein_coding	330.0	364.0	455.0	259.0
ENSSSCT00000029821	protein_coding	4.0	3.0	4.0	0.0
ENSSSCT00000077330	protein_coding	3.0	0.0	0.0	0.0
ENSSSCT00000087775	protein_coding	186.0	106.0	195.0	184.0
ENSSSCT00000002142	protein_coding	144.0	88.0	156.0	145.0
ENSSSCT00000082589	protein_coding	126.0	71.0	128.0	126.0
ENSSSCT00000069839	protein_coding	144.0	88.0	156.0	150.0
ENSSSCT00000087810	pseudogene	20.0	18.0	17.0	8.0
ENSSSCT00000066558	protein_coding	2.0	0.0	4.0	0.0
ENSSSCT00000041466	protein_coding	2.0	0.0	4.0	0.0
ENSSSCT00000029176	protein_coding	31.0	23.0	40.0	66.0
ENSSSCT00000050572	protein_coding	3307.0	3005.0	2266.0	2493.0
ENSSSCT00000039109	protein_coding	3090.0	2800.0	2086.0	2267.0
ENSSSCT00000024384	protein_coding	2965.0	2692.0	2022.0	2171.0
ENSSSCT00000066202	protein_coding	3110.0	2838.0	2107.0	2282.0
ENSSSCT00000047015	protein_coding	6.0	4.0	0.0	2.0
ENSSSCT00000090874	protein_coding	6.0	4.0	0.0	2.0
ENSSSCT00000040664	protein_coding	6.0	4.0	0.0	2.0
ENSSSCT00000085275	protein_coding	6.0	4.0	0.0	2.0
ENSSSCT00000090174	protein_coding	6.0	4.0	0.0	2.0
ENSSSCT00000089578	protein_coding	6.0	4.0	0.0	2.0
ENSSSCT00000078979	protein_coding	6.0	4.0	0.0	2.0
ENSSSCT00000012877	protein_coding	6.0	4.0	0.0	2.0
ENSSSCT00000079995	protein_coding	6.0	4.0	0.0	2.0
ENSSSCT00000074502	protein_coding	6.0	4.0	0.0	2.0
ENSSSCT00000057516	protein_coding	1.0	0.0	0.0	0.0
ENSSSCT00000053840	protein_coding	174.0	92.0	56.0	63.0
ENSSSCT00000017682	protein_coding	1003.0	799.0	600.0	397.0
ENSSSCT00000038207	protein_coding	291.0	132.0	222.0	172.0
ENSSSCT00000033014	protein_coding	10.0	21.0	29.0	40.0
ENSSSCT00000071170	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000007750	protein_coding	10435.0	7698.0	6569.0	7897.0
ENSSSCT00000035207	protein_coding	10851.0	8044.0	6819.0	8203.0
ENSSSCT00000000381	protein_coding	454.0	369.0	632.0	643.0
ENSSSCT00000033502	protein_coding	1277.0	1286.0	1399.0	1278.0
ENSSSCT00000049950	protein_coding	1256.0	1272.0	1379.0	1243.0
ENSSSCT00000005647	protein_coding	1147.0	1188.0	1315.0	1207.0
ENSSSCT00000035816	protein_coding	805.0	811.0	950.0	866.0
ENSSSCT00000068806	protein_coding	4754.0	3058.0	4497.0	4495.0
ENSSSCT00000027242	protein_coding	5385.0	3453.0	5279.0	5203.0
ENSSSCT00000071842	protein_coding	4762.0	3058.0	4503.0	4505.0
ENSSSCT00000069825	protein_coding	4391.0	2846.0	4160.0	4097.0
ENSSSCT00000037582	protein_coding	36.0	21.0	36.0	44.0
ENSSSCT00000002790	protein_coding	33.0	17.0	38.0	45.0
ENSSSCT00000064815	protein_coding	253.0	146.0	224.0	187.0
ENSSSCT00000080351	protein_coding	256.0	136.0	225.0	175.0
ENSSSCT00000008959	protein_coding	28969.0	25053.0	21504.0	22072.0
ENSSSCT00000022947	protein_coding	27239.0	23545.0	20099.0	20659.0
ENSSSCT00000029593	protein_coding	4161.0	3551.0	4077.0	3649.0
ENSSSCT00000075821	protein_coding	3125.0	2636.0	3142.0	2825.0
ENSSSCT00000075084	protein_coding	3914.0	3389.0	3940.0	3480.0
ENSSSCT00000080903	pseudogene	0.0	0.0	0.0	0.0
ENSSSCT00000028457	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000064198	pseudogene	58.0	89.0	88.0	58.0
ENSSSCT00000036760	protein_coding	2345.0	1776.0	1158.0	1475.0
ENSSSCT00000013728	protein_coding	2336.0	1771.0	1150.0	1469.0
ENSSSCT00000070903	protein_coding	315.0	261.0	129.0	154.0
ENSSSCT00000076737	protein_coding	291.0	256.0	129.0	145.0
ENSSSCT00000046582	protein_coding	143.0	164.0	94.0	76.0
ENSSSCT00000059554	pseudogene	14.0	15.0	21.0	17.0
ENSSSCT00000006826	protein_coding	3416.0	2920.0	2812.0	2502.0
ENSSSCT00000057627	protein_coding	4298.0	3556.0	3440.0	3149.0
ENSSSCT00000046930	protein_coding	447.0	350.0	299.0	252.0
ENSSSCT00000039192	protein_coding	4470.0	3663.0	3553.0	3275.0
ENSSSCT00000046542	protein_coding	4348.0	3587.0	3480.0	3190.0
ENSSSCT00000028806	protein_coding	4455.0	3647.0	3543.0	3271.0
ENSSSCT00000076800	protein_coding	497.0	433.0	354.0	358.0
ENSSSCT00000089393	protein_coding	450.0	333.0	298.0	255.0
ENSSSCT00000000384	protein_coding	3.0	2.0	8.0	6.0
ENSSSCT00000030378	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000043172	protein_coding	370.0	279.0	469.0	359.0
ENSSSCT00000030238	protein_coding	14.0	17.0	24.0	27.0
ENSSSCT00000011025	protein_coding	21.0	23.0	21.0	33.0
ENSSSCT00000016770	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000023813	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000043440	protein_coding	720.0	532.0	770.0	719.0
ENSSSCT00000009428	protein_coding	1199.0	1018.0	1048.0	962.0
ENSSSCT00000050263	protein_coding	746.0	622.0	632.0	520.0
ENSSSCT00000013298	protein_coding	574.0	448.0	678.0	567.0
ENSSSCT00000055314	protein_coding	571.0	448.0	679.0	567.0
ENSSSCT00000052343	protein_coding	577.0	448.0	680.0	571.0
ENSSSCT00000074961	protein_coding	573.0	444.0	678.0	568.0
ENSSSCT00000077246	protein_coding	565.0	445.0	668.0	560.0
ENSSSCT00000044753	protein_coding	286.0	338.0	346.0	356.0
ENSSSCT00000084814	protein_coding	21.0	50.0	70.0	55.0
ENSSSCT00000009874	protein_coding	291.0	359.0	374.0	376.0
ENSSSCT00000028841	protein_coding	309.0	388.0	417.0	414.0
ENSSSCT00000054577	protein_coding	343.0	434.0	472.0	444.0
ENSSSCT00000049603	protein_coding	325.0	399.0	452.0	419.0
ENSSSCT00000088869	protein_coding	340.0	425.0	463.0	428.0
ENSSSCT00000079592	protein_coding	160.0	261.0	234.0	259.0
ENSSSCT00000079066	protein_coding	288.0	341.0	350.0	361.0
ENSSSCT00000032426	protein_coding	1212.0	1161.0	1110.0	968.0
ENSSSCT00000000791	protein_coding	806.0	881.0	821.0	663.0
ENSSSCT00000036895	protein_coding	721.0	777.0	732.0	627.0
ENSSSCT00000050579	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000087382	protein_coding	847.0	740.0	868.0	808.0
ENSSSCT00000011535	protein_coding	913.0	778.0	1002.0	929.0
ENSSSCT00000063985	protein_coding	927.0	781.0	1021.0	934.0
ENSSSCT00000074384	protein_coding	910.0	760.0	1015.0	919.0
ENSSSCT00000054525	protein_coding	573.0	465.0	620.0	600.0
ENSSSCT00000075612	pseudogene	1.0	0.0	0.0	0.0
ENSSSCT00000089345	protein_coding	913.0	604.0	694.0	788.0
ENSSSCT00000023756	protein_coding	634.0	436.0	538.0	583.0
ENSSSCT00000068759	protein_coding	313.0	202.0	342.0	359.0
ENSSSCT00000042994	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000056169	protein_coding	2425.0	1944.0	2399.0	2363.0
ENSSSCT00000038528	protein_coding	7057.0	5337.0	6205.0	6004.0
ENSSSCT00000002143	protein_coding	238.0	129.0	375.0	303.0
ENSSSCT00000027933	protein_coding	22.0	23.0	44.0	49.0
ENSSSCT00000063165	protein_coding	26.0	22.0	37.0	52.0
ENSSSCT00000039132	protein_coding	2414.0	1658.0	2911.0	3286.0
ENSSSCT00000084114	protein_coding	2152.0	1435.0	2535.0	2861.0
ENSSSCT00000060032	protein_coding	2139.0	1432.0	2525.0	2837.0
ENSSSCT00000061204	protein_coding	2354.0	1623.0	2846.0	3229.0
ENSSSCT00000006234	protein_coding	2332.0	1590.0	2789.0	3177.0
ENSSSCT00000052662	protein_coding	2374.0	1621.0	2845.0	3256.0
ENSSSCT00000076858	protein_coding	2106.0	1479.0	2542.0	2857.0
ENSSSCT00000067512	protein_coding	73.0	50.0	55.0	61.0
ENSSSCT00000012017	protein_coding	109.0	84.0	83.0	90.0
ENSSSCT00000066045	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000079488	protein_coding	31583.0	25544.0	35955.0	29549.0
ENSSSCT00000033233	protein_coding	33427.0	26881.0	38157.0	31483.0
ENSSSCT00000011026	protein_coding	3.0	0.0	2.0	3.0
ENSSSCT00000023366	protein_coding	181.0	127.0	159.0	108.0
ENSSSCT00000008960	protein_coding	5569.0	4842.0	4721.0	4462.0
ENSSSCT00000071367	protein_coding	1031.0	717.0	1086.0	1002.0
ENSSSCT00000003942	protein_coding	985.0	686.0	1037.0	931.0
ENSSSCT00000045919	protein_coding	31.0	19.0	9.0	25.0
ENSSSCT00000076510	protein_coding	31.0	19.0	9.0	25.0
ENSSSCT00000069297	protein_coding	31.0	17.0	9.0	25.0
ENSSSCT00000068201	protein_coding	31.0	19.0	7.0	23.0
ENSSSCT00000064403	protein_coding	31.0	19.0	9.0	25.0
ENSSSCT00000015595	protein_coding	30.0	19.0	9.0	21.0
ENSSSCT00000072751	protein_coding	27.0	9.0	5.0	25.0
ENSSSCT00000067084	protein_coding	10.0	7.0	3.0	25.0
ENSSSCT00000064098	pseudogene	0.0	0.0	0.0	0.0
ENSSSCT00000064286	protein_coding	1816.0	1034.0	2211.0	2266.0
ENSSSCT00000053160	protein_coding	1808.0	1032.0	2196.0	2255.0
ENSSSCT00000061823	protein_coding	1774.0	1032.0	2196.0	2245.0
ENSSSCT00000012523	protein_coding	1745.0	979.0	2105.0	2153.0
ENSSSCT00000045619	protein_coding	1748.0	975.0	2095.0	2149.0
ENSSSCT00000044220	pseudogene	0.0	0.0	0.0	0.0
ENSSSCT00000088191	protein_coding	5485.0	4146.0	5870.0	5518.0
ENSSSCT00000010428	protein_coding	5705.0	4304.0	6117.0	5750.0
ENSSSCT00000044432	protein_coding	3407.0	2618.0	3688.0	3612.0
ENSSSCT00000042880	protein_coding	3026.0	2303.0	3315.0	3235.0
ENSSSCT00000087053	protein_coding	3255.0	2548.0	3568.0	3510.0
ENSSSCT00000003128	protein_coding	10.0	0.0	19.0	3.0
ENSSSCT00000067641	protein_coding	10.0	0.0	17.0	3.0
ENSSSCT00000081305	protein_coding	10.0	0.0	19.0	3.0
ENSSSCT00000057948	protein_coding	1788.0	1500.0	1905.0	1643.0
ENSSSCT00000017687	protein_coding	895.0	775.0	963.0	793.0
ENSSSCT00000017270	protein_coding	2843.0	2388.0	3060.0	3051.0
ENSSSCT00000087901	protein_coding	2610.0	2187.0	2802.0	2816.0
ENSSSCT00000080203	protein_coding	2726.0	2290.0	2919.0	2921.0
ENSSSCT00000043014	protein_coding	2871.0	2392.0	3097.0	3073.0
ENSSSCT00000069886	protein_coding	2801.0	2360.0	3012.0	2996.0
ENSSSCT00000033177	protein_coding	398.0	266.0	315.0	292.0
ENSSSCT00000011028	protein_coding	639.0	335.0	848.0	874.0
ENSSSCT00000053089	protein_coding	2264.0	1696.0	2854.0	2427.0
ENSSSCT00000089591	protein_coding	2288.0	1702.0	2904.0	2454.0
ENSSSCT00000088882	protein_coding	2032.0	1492.0	2632.0	2236.0
ENSSSCT00000014828	protein_coding	2276.0	1695.0	2894.0	2448.0
ENSSSCT00000079933	protein_coding	2220.0	1681.0	2846.0	2386.0
ENSSSCT00000002145	protein_coding	26.0	13.0	18.0	26.0
ENSSSCT00000012019	protein_coding	104.0	135.0	192.0	105.0
ENSSSCT00000009429	protein_coding	4.0	12.0	12.0	8.0
ENSSSCT00000054654	protein_coding	356.0	252.0	196.0	188.0
ENSSSCT00000055885	protein_coding	82.0	42.0	61.0	42.0
ENSSSCT00000045299	protein_coding	193.0	93.0	235.0	196.0
ENSSSCT00000002799	protein_coding	310.0	155.0	369.0	384.0
ENSSSCT00000060495	protein_coding	304.0	149.0	358.0	374.0
ENSSSCT00000052334	protein_coding	311.0	155.0	371.0	384.0
ENSSSCT00000040192	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000074073	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000025180	protein_coding	559.0	547.0	327.0	277.0
ENSSSCT00000016771	protein_coding	2982.0	2606.0	1689.0	1566.0
ENSSSCT00000038662	protein_coding	1814.0	1754.0	995.0	855.0
ENSSSCT00000091185	protein_coding	2770.0	2466.0	1526.0	1404.0
ENSSSCT00000044569	protein_coding	2710.0	2402.0	1485.0	1377.0
ENSSSCT00000000386	protein_coding	2106.0	1841.0	1906.0	2149.0
ENSSSCT00000025447	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000037254	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000061659	protein_coding	9.0	0.0	0.0	0.0
ENSSSCT00000011536	protein_coding	7.0	0.0	0.0	0.0
ENSSSCT00000071505	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000002144	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000025925	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000030347	protein_coding	1174.0	768.0	1147.0	1155.0
ENSSSCT00000086912	protein_coding	1114.0	739.0	953.0	932.0
ENSSSCT00000067961	protein_coding	978.0	641.0	855.0	826.0
ENSSSCT00000026086	protein_coding	1554.0	983.0	1344.0	1257.0
ENSSSCT00000067780	protein_coding	1586.0	1042.0	1398.0	1306.0
ENSSSCT00000027444	protein_coding	3504.0	2060.0	4287.0	4160.0
ENSSSCT00000068573	protein_coding	1450.0	1046.0	853.0	959.0
ENSSSCT00000005088	protein_coding	1473.0	1072.0	862.0	969.0
ENSSSCT00000081800	protein_coding	80.0	81.0	73.0	74.0
ENSSSCT00000011029	protein_coding	80.0	81.0	73.0	74.0
ENSSSCT00000065988	protein_coding	81.0	83.0	74.0	76.0
ENSSSCT00000043800	protein_coding	29.0	13.0	32.0	39.0
ENSSSCT00000061469	protein_coding	5.0	10.0	0.0	0.0
ENSSSCT00000064123	protein_coding	657.0	380.0	684.0	692.0
ENSSSCT00000028573	protein_coding	7.0	14.0	12.0	7.0
ENSSSCT00000003129	protein_coding	1922.0	1589.0	1196.0	1454.0
ENSSSCT00000078558	protein_coding	846.0	706.0	590.0	762.0
ENSSSCT00000060925	protein_coding	4141.0	3402.0	2902.0	3133.0
ENSSSCT00000079276	protein_coding	3994.0	3442.0	2913.0	2977.0
ENSSSCT00000012878	protein_coding	4012.0	3274.0	2799.0	3023.0
ENSSSCT00000012023	protein_coding	608.0	417.0	555.0	485.0
ENSSSCT00000052506	protein_coding	1623.0	1044.0	1939.0	1627.0
ENSSSCT00000009430	protein_coding	24386.0	22004.0	21794.0	20666.0
ENSSSCT00000005649	protein_coding	2181.0	1619.0	1365.0	1279.0
ENSSSCT00000043156	protein_coding	1961.0	1467.0	1245.0	1162.0
ENSSSCT00000072443	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000063059	protein_coding	110.0	107.0	186.0	131.0
ENSSSCT00000080791	pseudogene	1.0	0.0	0.0	0.0
ENSSSCT00000008962	protein_coding	1747.0	1635.0	1772.0	1361.0
ENSSSCT00000044138	protein_coding	2233.0	1983.0	2247.0	1714.0
ENSSSCT00000075148	protein_coding	627.0	401.0	619.0	452.0
ENSSSCT00000038943	protein_coding	1109.0	775.0	1162.0	823.0
ENSSSCT00000076456	protein_coding	827.0	586.0	875.0	591.0
ENSSSCT00000043654	protein_coding	63.0	36.0	120.0	50.0
ENSSSCT00000040015	protein_coding	105.0	88.0	184.0	90.0
ENSSSCT00000071634	protein_coding	7681.0	7185.0	7497.0	6873.0
ENSSSCT00000047885	protein_coding	8714.0	8192.0	8628.0	7889.0
ENSSSCT00000000387	protein_coding	8848.0	8350.0	8716.0	8013.0
ENSSSCT00000076511	protein_coding	6837.0	6373.0	6637.0	6087.0
ENSSSCT00000079604	protein_coding	7593.0	7113.0	7430.0	6779.0
ENSSSCT00000079480	protein_coding	6372.0	5967.0	6177.0	5677.0
ENSSSCT00000066628	protein_coding	1.0	3.0	4.0	0.0
ENSSSCT00000082024	protein_coding	3.0	5.0	6.0	0.0
ENSSSCT00000002793	protein_coding	1.0	3.0	4.0	0.0
ENSSSCT00000047005	protein_coding	0.0	0.0	9.0	0.0
ENSSSCT00000047409	protein_coding	0.0	1.0	0.0	0.0
ENSSSCT00000052526	protein_coding	0.0	1.0	0.0	0.0
ENSSSCT00000011537	protein_coding	0.0	1.0	0.0	0.0
ENSSSCT00000049901	protein_coding	0.0	1.0	0.0	0.0
ENSSSCT00000085776	protein_coding	0.0	5.0	0.0	0.0
ENSSSCT00000062467	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000003130	protein_coding	11121.0	8160.0	14908.0	12222.0
ENSSSCT00000077292	protein_coding	10867.0	8019.0	14475.0	11834.0
ENSSSCT00000081754	protein_coding	10353.0	7438.0	13979.0	11486.0
ENSSSCT00000011031	protein_coding	3362.0	2416.0	4005.0	3790.0
ENSSSCT00000062956	protein_coding	3666.0	2679.0	4363.0	4190.0
ENSSSCT00000058458	protein_coding	3141.0	2258.0	3702.0	3529.0
ENSSSCT00000069627	protein_coding	4628.0	3927.0	4786.0	4890.0
ENSSSCT00000012024	protein_coding	5076.0	4360.0	5362.0	5446.0
ENSSSCT00000012021	protein_coding	5216.0	4491.0	5492.0	5558.0
ENSSSCT00000079778	protein_coding	4826.0	4139.0	5145.0	5138.0
ENSSSCT00000035525	protein_coding	4833.0	4164.0	5091.0	5165.0
ENSSSCT00000044066	protein_coding	3302.0	2204.0	3813.0	3609.0
ENSSSCT00000037159	protein_coding	3541.0	2335.0	4046.0	3907.0
ENSSSCT00000055437	protein_coding	2634.0	1685.0	3033.0	2936.0
ENSSSCT00000006235	protein_coding	2930.0	1928.0	3372.0	3241.0
ENSSSCT00000031112	protein_coding	796.0	850.0	807.0	412.0
ENSSSCT00000016773	protein_coding	1255.0	1240.0	1116.0	632.0
ENSSSCT00000008964	protein_coding	1099.0	891.0	827.0	730.0
ENSSSCT00000012879	protein_coding	1622.0	998.0	1049.0	897.0
ENSSSCT00000070203	protein_coding	1550.0	959.0	1026.0	871.0
ENSSSCT00000002146	protein_coding	202.0	194.0	317.0	354.0
ENSSSCT00000041077	protein_coding	1123.0	889.0	1396.0	1328.0
ENSSSCT00000079065	protein_coding	964.0	807.0	1267.0	1188.0
ENSSSCT00000040970	protein_coding	912.0	743.0	1181.0	1120.0
ENSSSCT00000051793	protein_coding	175.0	176.0	292.0	329.0
ENSSSCT00000088544	protein_coding	1965.0	1614.0	1969.0	1894.0
ENSSSCT00000013733	protein_coding	5311.0	4421.0	5557.0	5063.0
ENSSSCT00000086028	protein_coding	4778.0	3990.0	5067.0	4552.0
ENSSSCT00000085903	protein_coding	5313.0	4436.0	5620.0	5073.0
ENSSSCT00000083345	protein_coding	4006.0	3318.0	4115.0	3801.0
ENSSSCT00000079430	protein_coding	151.0	148.0	111.0	64.0
ENSSSCT00000073247	protein_coding	240.0	210.0	208.0	194.0
ENSSSCT00000084130	protein_coding	182.0	164.0	169.0	151.0
ENSSSCT00000071949	protein_coding	201.0	161.0	154.0	132.0
ENSSSCT00000005089	protein_coding	163.0	157.0	116.0	116.0
ENSSSCT00000077172	protein_coding	1705.0	1205.0	2485.0	2068.0
ENSSSCT00000003948	protein_coding	1735.0	1215.0	2524.0	2110.0
ENSSSCT00000073932	pseudogene	539.0	498.0	469.0	451.0
ENSSSCT00000014834	protein_coding	850.0	512.0	1155.0	1315.0
ENSSSCT00000072931	protein_coding	831.0	488.0	1120.0	1296.0
ENSSSCT00000071440	protein_coding	4.0	0.0	0.0	0.0
ENSSSCT00000005650	protein_coding	6.0	0.0	0.0	0.0
ENSSSCT00000000793	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000083940	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000039617	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000040042	protein_coding	0.0	2.0	0.0	0.0
ENSSSCT00000077366	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000079543	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000073876	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000083824	protein_coding	661.0	515.0	455.0	329.0
ENSSSCT00000010430	protein_coding	10.0	10.0	25.0	4.0
ENSSSCT00000082286	protein_coding	10.0	10.0	25.0	4.0
ENSSSCT00000072524	protein_coding	10.0	10.0	25.0	4.0
ENSSSCT00000083482	protein_coding	10.0	10.0	21.0	4.0
ENSSSCT00000078480	protein_coding	10.0	10.0	21.0	4.0
ENSSSCT00000011032	protein_coding	388.0	256.0	578.0	515.0
ENSSSCT00000062133	protein_coding	6949.0	5763.0	6264.0	6668.0
ENSSSCT00000074518	protein_coding	251.0	157.0	301.0	197.0
ENSSSCT00000011034	protein_coding	131.0	86.0	140.0	96.0
ENSSSCT00000064014	protein_coding	100.0	105.0	317.0	59.0
ENSSSCT00000076753	protein_coding	97.0	103.0	307.0	47.0
ENSSSCT00000063167	protein_coding	80.0	97.0	226.0	51.0
ENSSSCT00000059827	protein_coding	83.0	97.0	230.0	52.0
ENSSSCT00000039391	protein_coding	63.0	51.0	226.0	33.0
ENSSSCT00000052450	protein_coding	60.0	53.0	230.0	33.0
ENSSSCT00000017688	protein_coding	67.0	47.0	216.0	33.0
ENSSSCT00000079743	protein_coding	38.0	32.0	172.0	24.0
ENSSSCT00000082661	protein_coding	1757.0	1191.0	1987.0	1778.0
ENSSSCT00000069660	protein_coding	1505.0	1002.0	1709.0	1545.0
ENSSSCT00000029641	protein_coding	1438.0	981.0	1709.0	1520.0
ENSSSCT00000029647	protein_coding	2679.0	1847.0	3006.0	2419.0
ENSSSCT00000059772	protein_coding	2696.0	1859.0	3030.0	2449.0
ENSSSCT00000058128	protein_coding	2635.0	1813.0	2890.0	2408.0
ENSSSCT00000039835	protein_coding	1855.0	1169.0	2210.0	1739.0
ENSSSCT00000011035	protein_coding	0.0	0.0	0.0	0.0
ENSSSCT00000079454	protein_coding	7761.0	6607.0	7620.0	7134.0
ENSSSCT00000027910	protein_coding	7770.0	6599.0	7622.0	7140.0
ENSSSCT00000080002	protein_coding	2480.0	2141.0	2002.0	1835.0
ENSSSCT00000016260	protein_coding	1333.0	1084.0	1078.0	946.0
ENSSSCT00000027098	protein_coding	124.0	111.0	171.0	205.0
ENSSSCT00000023892	protein_coding	54.0	65.0	33.0	15.0
ENSSSCT00000052065	protein_coding	8976.0	7599.0	7462.0	6995.0
ENSSSCT00000004178	protein_coding	9360.0	7971.0	7669.0	7276.0
ENSSSCT00000041771	protein_coding	8976.0	7616.0	7465.0	7004.0
ENSSSCT00000041063	protein_coding	3253.0	2469.0	2540.0	2427.0
ENSSSCT00000026948	protein_coding	882.0	739.0	1328.0	781.0
