Gene_stable_ID	Gene_%_GC_content	Gene_type	NCBI_gene_ID	Gene_name	Pig190723_PCLS_200304_1_gene_rcount.gr	Pig190723_PCLS_200304_2_gene_rcount.gr	Pig190723_PCLS_200304_3_gene_rcount.gr	Pig190723_PCLS_200304_4_gene_rcount.gr
ENSSSCG00000050552	43.97	pseudogene	---	---	15.0	14.0	4.0	9.0
ENSSSCG00000042395	51.26	protein_coding	---	---	0.0	0.0	4.0	0.0
ENSSSCG00000000059	46.53	protein_coding	100154200	XRCC6	2239.0	1483.0	2416.0	1760.0
ENSSSCG00000002297	46.82	protein_coding	100153020	RDH12	9.0	6.0	17.0	10.0
ENSSSCG00000044981	54.29	protein_coding	100512703	OR9Q2	0.0	0.0	0.0	0.0
ENSSSCG00000043868	33.63	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000041205	39.15	pseudogene	---	---	2.0	2.0	0.0	0.0
ENSSSCG00000032721	52.84	protein_coding	110255538	TRAF3IP3	576.0	471.0	548.0	517.0
ENSSSCG00000027294	42.49	protein_coding	100627162	CDV3	17099.0	15550.0	17400.0	15082.0
ENSSSCG00000003662	53.02	protein_coding	100516203	NT5C1A	50.0	26.0	34.0	26.0
ENSSSCG00000041865	34.78	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000031843	49.2	protein_coding	100519165	---	0.0	0.0	0.0	0.0
ENSSSCG00000014286	56.82	protein_coding	100524137	SOWAHA	21.0	12.0	53.0	31.0
ENSSSCG00000015252	48.07	protein_coding	100519207	SNX19	1457.0	1156.0	1504.0	1730.0
ENSSSCG00000016961	38.9	protein_coding	100310797	CDK7	2176.0	1895.0	1731.0	1524.0
ENSSSCG00000009818	41.36	protein_coding	100156117	IFT81	1091.0	976.0	917.0	754.0
ENSSSCG00000012280	48.38	protein_coding	100522472	UXT	1007.0	814.0	1034.0	702.0
ENSSSCG00000041862	53.42	protein_coding	100519181	OR9Q1	0.0	0.0	0.0	0.0
ENSSSCG00000048240	41.12	protein_coding	100522528	SAMD5	14.0	17.0	10.0	18.0
ENSSSCG00000007555	65.28	protein_coding	100523430	UNCX	0.0	0.0	0.0	0.0
ENSSSCG00000031326	53.3	protein_coding	110259263	---	6.0	4.0	13.0	17.0
ENSSSCG00000020749	58.02	protein_coding	100514966	KCNAB2	344.0	220.0	401.0	400.0
ENSSSCG00000009232	53.26	protein_coding	397289	NKX6-1	2.0	0.0	6.0	2.0
ENSSSCG00000033627	54.1	protein_coding	100156290	YIPF3	1662.0	1323.0	2340.0	1993.0
ENSSSCG00000033593	34.07	protein_coding	110256431	CIP2A	802.0	679.0	419.0	372.0
ENSSSCG00000046419	38.67	protein_coding	---	---	38.0	27.0	14.0	44.0
ENSSSCG00000042511	50.05	protein_coding	100519326	---	0.0	0.0	0.0	0.0
ENSSSCG00000047994	39.4	protein_coding	---	---	0.0	1.0	0.0	0.0
ENSSSCG00000007941	55.59	protein_coding	100512098	CDIP1	176.0	154.0	243.0	304.0
ENSSSCG00000021966	37.98	protein_coding	100626645	TOPBP1	13590.0	11665.0	9773.0	8774.0
ENSSSCG00000035278	50.69	protein_coding	---	OR9I1	0.0	0.0	0.0	0.0
ENSSSCG00000007557	67.91	protein_coding	100523596	MICALL2	181.0	95.0	282.0	307.0
ENSSSCG00000051375	54.34	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000049121	36.7	protein_coding	---	---	4.0	5.0	4.0	13.0
ENSSSCG00000010291	39.46	protein_coding	100152597	PLA2G12B	0.0	0.0	8.0	0.0
ENSSSCG00000023460	51.88	protein_coding	100144585	HPCAL4	45.0	32.0	40.0	23.0
ENSSSCG00000051136	41.73	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000009281	45.83	protein_coding	100623668	---	193.0	136.0	183.0	153.0
ENSSSCG00000042774	38.46	protein_coding	---	---	0.0	1.0	2.0	0.0
ENSSSCG00000029468	53.35	protein_coding	503656	P2RX3	3.0	4.0	2.0	4.0
ENSSSCG00000013878	50.49	protein_coding	100517636	PGLS	959.0	714.0	1166.0	1046.0
ENSSSCG00000031882	36.18	protein_coding	100642182	PNPT1	8462.0	7486.0	7008.0	5818.0
ENSSSCG00000004917	40.18	protein_coding	100153830	MALT1	2244.0	2076.0	1554.0	1100.0
ENSSSCG00000028317	42.37	protein_coding	100515652	ARHGEF28	2570.0	2056.0	3059.0	2499.0
ENSSSCG00000045015	34.7	protein_coding	---	C2orf66	186.0	106.0	146.0	147.0
ENSSSCG00000002664	61.38	protein_coding	100513153	GSE1	502.0	258.0	490.0	476.0
ENSSSCG00000050689	59.05	protein_coding	---	---	14.0	11.0	14.0	43.0
ENSSSCG00000011995	43.03	protein_coding	100738961	CSNKA2IP	42.0	39.0	23.0	26.0
ENSSSCG00000042038	41.22	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000003940	62.87	protein_coding	100517478	HYI	95.0	67.0	155.0	177.0
ENSSSCG00000004452	40.92	protein_coding	100156168	PRSS35	256.0	160.0	175.0	133.0
ENSSSCG00000016611	39.25	protein_coding	100525671	CADPS2	1568.0	1213.0	1317.0	1188.0
ENSSSCG00000029059	53.26	protein_coding	100624907	SSRP1	20789.0	16360.0	22180.0	21945.0
ENSSSCG00000000541	37.76	protein_coding	100512348	FAR2	862.0	627.0	624.0	602.0
ENSSSCG00000028007	46.66	protein_coding	414414	POLR1C	4010.0	2922.0	4179.0	4583.0
ENSSSCG00000007355	39.99	protein_coding	100518587	TOP1	23129.0	19369.0	19239.0	20533.0
ENSSSCG00000006214	48.77	protein_coding	100521788	RRS1	2849.0	1856.0	2227.0	2520.0
ENSSSCG00000007943	52.06	protein_coding	100511924	NMRAL1	153.0	71.0	207.0	232.0
ENSSSCG00000042784	36.18	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000012283	41.86	protein_coding	100523106	ZNF81	206.0	191.0	61.0	69.0
ENSSSCG00000006622	41.94	protein_coding	100155137	POGZ	4330.0	3454.0	4437.0	4506.0
ENSSSCG00000025303	61.32	protein_coding	100623080	FAM50A	1212.0	754.0	1491.0	1624.0
ENSSSCG00000051587	36.55	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000017305	37.62	protein_coding	---	---	1.0	2.0	0.0	0.0
ENSSSCG00000009233	44.5	protein_coding	100524266	GPAT3	1756.0	1433.0	2300.0	1613.0
ENSSSCG00000010292	37.02	protein_coding	100037299	P4HA1	6831.0	6102.0	6321.0	5178.0
ENSSSCG00000002298	46.83	protein_coding	100155869	ZFYVE26	1930.0	1343.0	1964.0	1876.0
ENSSSCG00000034265	47.03	protein_coding	100152991	DESI1	6334.0	5122.0	6564.0	6887.0
ENSSSCG00000007558	69.01	protein_coding	100523779	INTS1	739.0	432.0	968.0	1185.0
ENSSSCG00000013879	51.37	protein_coding	100037269	SLC27A1	168.0	146.0	195.0	134.0
ENSSSCG00000009817	43.93	protein_coding	497623	P2RX7	505.0	440.0	494.0	428.0
ENSSSCG00000004113	35.34	protein_coding	100152912	STXBP5	1603.0	1462.0	992.0	1023.0
ENSSSCG00000008826	39.67	protein_coding	100520794	FRYL	4751.0	4254.0	2609.0	2576.0
ENSSSCG00000016073	35.55	protein_coding	100620753	PGAP1	639.0	547.0	248.0	326.0
ENSSSCG00000036856	51.42	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000037867	44.59	protein_coding	100154895	TAL2	2.0	2.0	4.0	3.0
ENSSSCG00000035493	50.89	protein_coding	100624042	SACS	4193.0	3315.0	3370.0	3622.0
ENSSSCG00000042072	36.83	protein_coding	---	---	0.0	0.0	0.0	1.0
ENSSSCG00000045423	39.25	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000016963	42.38	protein_coding	100517130	CCDC125	452.0	390.0	462.0	364.0
ENSSSCG00000042200	37.42	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000039896	35.77	protein_coding	100153669	TMEM38B	1994.0	1568.0	1821.0	1585.0
ENSSSCG00000038366	61.41	protein_coding	100144507	RAP2B	351.0	205.0	443.0	415.0
ENSSSCG00000022175	39.83	protein_coding	100621079	MYH15	2.0	2.0	2.0	0.0
ENSSSCG00000017306	47.12	protein_coding	397063	ITGB3	1269.0	1224.0	1767.0	1184.0
ENSSSCG00000041984	38.36	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000017772	43.79	protein_coding	100625663	SDF2	3922.0	3251.0	3899.0	3650.0
ENSSSCG00000000061	57.38	protein_coding	100151790	PMM1	202.0	166.0	280.0	222.0
ENSSSCG00000038879	50.59	protein_coding	100622609	RELB	1340.0	1012.0	1516.0	1813.0
ENSSSCG00000004454	38.23	protein_coding	397538	ME1	3616.0	2687.0	3222.0	2977.0
ENSSSCG00000042052	39.56	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000003664	50.92	protein_coding	100516562	---	2013.0	1542.0	2039.0	1731.0
ENSSSCG00000033966	41.86	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000012284	41.02	protein_coding	100627428	ZNF182	933.0	950.0	830.0	696.0
ENSSSCG00000035585	57.88	protein_coding	110259265	---	313.0	242.0	419.0	474.0
ENSSSCG00000015616	46.3	protein_coding	397480	HSD11B1	1615.0	1401.0	1916.0	1361.0
ENSSSCG00000008398	36.8	protein_coding	100512224	PPP4R3B	21186.0	17290.0	12922.0	13814.0
ENSSSCG00000046524	54.13	protein_coding	100626502	PRR9	0.0	0.0	0.0	0.0
ENSSSCG00000033331	46.28	protein_coding	100512650	---	0.0	0.0	0.0	0.0
ENSSSCG00000032675	44.06	protein_coding	100157955	---	0.0	0.0	0.0	0.0
ENSSSCG00000044933	45.48	protein_coding	100739746	---	0.0	0.0	0.0	0.0
ENSSSCG00000000062	59.02	protein_coding	100153407	CSDC2	29.0	35.0	39.0	26.0
ENSSSCG00000007942	50.91	protein_coding	396622	HMOX2	991.0	740.0	1291.0	1337.0
ENSSSCG00000051349	36.86	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000002191	43.56	protein_coding	100516720	---	0.0	0.0	0.0	0.0
ENSSSCG00000012285	49.31	protein_coding	100415934	SPACA5	0.0	0.0	0.0	0.0
ENSSSCG00000034028	44.58	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000014072	48.68	protein_coding	100517459	ENC1	877.0	733.0	961.0	1033.0
ENSSSCG00000015253	45.91	protein_coding	100519556	NTM	0.0	2.0	0.0	0.0
ENSSSCG00000017773	49.2	protein_coding	100517854	SUPT6H	12404.0	10236.0	14107.0	14160.0
ENSSSCG00000045235	41.56	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000034750	52.13	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000028203	45.08	protein_coding	396845	---	651.0	416.0	797.0	615.0
ENSSSCG00000001679	43.91	protein_coding	100155084	XPO5	24370.0	20607.0	26773.0	25007.0
ENSSSCG00000007356	59.43	protein_coding	100152497	PLCG1	2530.0	2009.0	3034.0	3176.0
ENSSSCG00000029871	45.1	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000003366	58.99	protein_coding	100738053	CHD5	8.0	9.0	9.0	10.0
ENSSSCG00000009283	50.41	protein_coding	100521146	TNFRSF19	234.0	167.0	232.0	260.0
ENSSSCG00000005430	42.37	protein_coding	---	---	6.0	3.0	2.0	2.0
ENSSSCG00000041680	38.31	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000012286	40.1	protein_coding	100525971	ZNF630	83.0	64.0	88.0	62.0
ENSSSCG00000000063	56.17	protein_coding	100157033	POLR3H	501.0	375.0	617.0	648.0
ENSSSCG00000015618	56.59	protein_coding	100736655	LAMB3	1705.0	1293.0	3969.0	2018.0
ENSSSCG00000038131	59.07	protein_coding	100626583	KRTAP11-1	0.0	0.0	0.0	0.0
ENSSSCG00000005432	53.97	pseudogene	---	---	5.0	6.0	14.0	3.0
ENSSSCG00000012666	42.97	protein_coding	110257692	---	0.0	0.0	0.0	0.0
ENSSSCG00000037053	40.72	protein_coding	106504175	AK6	3237.0	2377.0	2235.0	2447.0
ENSSSCG00000011721	42.88	protein_coding	503666	P2RY1	853.0	865.0	590.0	588.0
ENSSSCG00000047233	43.99	protein_coding	---	---	125.0	148.0	126.0	152.0
ENSSSCG00000040264	59.78	protein_coding	100622514	CLASRP	891.0	503.0	937.0	1208.0
ENSSSCG00000023483	69.05	protein_coding	100620331	PLXNA3	279.0	151.0	304.0	427.0
ENSSSCG00000024232	35.85	protein_coding	100513281	CCDC91	1248.0	1189.0	1252.0	934.0
ENSSSCG00000004918	45.32	protein_coding	100152584	ALPK2	100.0	121.0	108.0	132.0
ENSSSCG00000003941	58.56	protein_coding	100737128	SZT2	510.0	330.0	629.0	700.0
ENSSSCG00000034386	40.7	protein_coding	396875	ATP2A2	26743.0	21508.0	24845.0	23818.0
ENSSSCG00000047914	45.95	protein_coding	100627608	---	0.0	0.0	0.0	0.0
ENSSSCG00000014073	40.72	protein_coding	396958	HEXB	6784.0	5986.0	5965.0	4637.0
ENSSSCG00000045014	36.12	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000012665	48.81	protein_coding	100511059	---	0.0	0.0	0.0	0.0
ENSSSCG00000037514	54.89	protein_coding	100620374	---	9.0	2.0	0.0	1.0
ENSSSCG00000039778	38.18	protein_coding	100525472	---	49.0	46.0	41.0	44.0
ENSSSCG00000049799	39.39	protein_coding	110256239	---	0.0	0.0	0.0	0.0
ENSSSCG00000032557	45.51	protein_coding	100621540	LDHB	96.0	80.0	120.0	103.0
ENSSSCG00000017307	49.31	protein_coding	100516998	MYL4	7.0	6.0	1.0	4.0
ENSSSCG00000001683	40.78	protein_coding	100153104	POLH	2152.0	1948.0	1979.0	1981.0
ENSSSCG00000012661	55.81	protein_coding	100524541	GPR119	0.0	0.0	0.0	0.0
ENSSSCG00000036437	64	protein_coding	574073	NOG	13.0	10.0	11.0	3.0
ENSSSCG00000027275	38.49	protein_coding	102166962	HHLA2	25.0	24.0	4.0	20.0
ENSSSCG00000009234	41.28	protein_coding	100524450	ABRAXAS1	1728.0	1469.0	1223.0	1217.0
ENSSSCG00000048930	43.33	protein_coding	100515945	---	0.0	0.0	0.0	0.0
ENSSSCG00000037812	41.32	protein_coding	---	---	96.0	56.0	56.0	83.0
ENSSSCG00000031592	44.71	protein_coding	100158126	ZNF462	1020.0	947.0	1081.0	1070.0
ENSSSCG00000046293	38.18	protein_coding	---	---	2.0	1.0	0.0	0.0
ENSSSCG00000034984	48.61	protein_coding	100153923	PSMB4	12791.0	10265.0	14135.0	13743.0
ENSSSCG00000043332	39.5	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000038615	41.53	protein_coding	100515933	TAF9	3590.0	2904.0	3105.0	2778.0
ENSSSCG00000041891	38.28	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000029129	46.74	protein_coding	100155667	RWDD2A	247.0	299.0	320.0	226.0
ENSSSCG00000008400	37.7	protein_coding	100513146	CFAP36	2166.0	1508.0	1824.0	1583.0
ENSSSCG00000041060	37.12	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000000064	51.96	protein_coding	396999	ACO2	3751.0	2378.0	4235.0	4346.0
ENSSSCG00000022874	50.59	protein_coding	100624182	DNAJA3	1833.0	1265.0	2044.0	2297.0
ENSSSCG00000046253	51.72	protein_coding	100522784	---	0.0	0.0	0.0	0.0
ENSSSCG00000025981	52.98	protein_coding	100627516	SLC38A5	2085.0	1752.0	2678.0	2609.0
ENSSSCG00000051169	41.32	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000031436	40.91	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000043897	51.94	protein_coding	100523887	---	0.0	0.0	0.0	0.0
ENSSSCG00000038270	50.21	protein_coding	100154042	---	0.0	0.0	0.0	0.0
ENSSSCG00000017308	38.67	protein_coding	100517185	CDC27	8563.0	7874.0	4900.0	5588.0
ENSSSCG00000043336	41.87	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000040328	49.57	protein_coding	100626937	NXNL1	0.0	0.0	0.0	0.0
ENSSSCG00000002668	60.64	protein_coding	100514288	FAM92B	366.0	159.0	400.0	262.0
ENSSSCG00000003659	58.63	pseudogene	---	---	5.0	2.0	0.0	1.0
ENSSSCG00000038042	42.47	protein_coding	100526062	MRPS18C	1503.0	1242.0	1294.0	1001.0
ENSSSCG00000049232	37.16	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000039282	45.47	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000032566	43.91	protein_coding	100156548	ZHX3	860.0	696.0	873.0	966.0
ENSSSCG00000032959	70.24	protein_coding	100622898	---	136.0	109.0	196.0	184.0
ENSSSCG00000007559	67.34	protein_coding	100521780	MAFK	62.0	41.0	126.0	84.0
ENSSSCG00000004456	42.7	protein_coding	100156015	PGM3	5271.0	4698.0	5534.0	4876.0
ENSSSCG00000015619	54.27	protein_coding	100512553	CAMK1G	81.0	72.0	65.0	77.0
ENSSSCG00000011941	36.62	protein_coding	100519335	IFT57	1997.0	1603.0	2194.0	1763.0
ENSSSCG00000016960	37.46	protein_coding	100515763	RAD17	2920.0	2598.0	2631.0	2597.0
ENSSSCG00000012648	46.56	protein_coding	100154405	ACTRT1	0.0	0.0	0.0	0.0
ENSSSCG00000044152	51.31	protein_coding	110259272	---	0.0	0.0	0.0	0.0
ENSSSCG00000031166	64.29	protein_coding	110255222	ZNF296	20.0	0.0	7.0	2.0
ENSSSCG00000011640	45.66	protein_coding	396996	TF	1536.0	1294.0	1744.0	1343.0
ENSSSCG00000049630	42.65	protein_coding	100157658	DEPTOR	138.0	82.0	137.0	124.0
ENSSSCG00000009290	54.26	protein_coding	100155148	MIPEP	746.0	536.0	876.0	789.0
ENSSSCG00000025492	40.06	protein_coding	106504089	NUDT13	562.0	551.0	487.0	434.0
ENSSSCG00000025441	65.35	protein_coding	100415933	SPACA4	0.0	0.0	0.0	0.0
ENSSSCG00000051528	46.54	protein_coding	100623139	---	0.0	0.0	0.0	0.0
ENSSSCG00000049702	51.61	protein_coding	100523167	---	0.0	0.0	0.0	0.0
ENSSSCG00000032751	50.06	protein_coding	100517266	---	0.0	0.0	0.0	0.0
ENSSSCG00000016395	36.48	protein_coding	100622500	RIF1	5436.0	4820.0	2979.0	3236.0
ENSSSCG00000001689	55.17	protein_coding	100514413	GTPBP2	1157.0	798.0	1494.0	1402.0
ENSSSCG00000045588	43.77	pseudogene	---	---	1.0	8.0	2.0	0.0
ENSSSCG00000034311	53.33	protein_coding	100523717	---	0.0	0.0	0.0	0.0
ENSSSCG00000007560	66.64	protein_coding	100523956	TMEM184A	167.0	140.0	314.0	239.0
ENSSSCG00000002666	56.63	protein_coding	100515140	KIAA0513	503.0	246.0	498.0	533.0
ENSSSCG00000033194	54.33	protein_coding	100627643	GEMIN7	366.0	221.0	360.0	316.0
ENSSSCG00000045838	52.96	protein_coding	100523356	---	0.0	0.0	0.0	0.0
ENSSSCG00000017770	55.32	protein_coding	100514366	PROCA1	2.0	8.0	14.0	13.0
ENSSSCG00000031890	56.99	pseudogene	102162473	---	0.0	0.0	0.0	0.0
ENSSSCG00000038996	39.01	protein_coding	100621552	---	0.0	0.0	0.0	0.0
ENSSSCG00000050589	51.29	protein_coding	100523534	---	0.0	0.0	0.0	0.0
ENSSSCG00000036568	55.36	protein_coding	110259321	MVB12A	736.0	426.0	699.0	761.0
ENSSSCG00000041772	49.03	protein_coding	100523717	OR4B1	0.0	0.0	0.0	0.0
ENSSSCG00000044782	39.47	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000030222	42.92	protein_coding	100155743	ANAPC7	6081.0	5311.0	5622.0	4925.0
ENSSSCG00000008406	35.84	protein_coding	100514454	CCDC88A	6237.0	5444.0	3458.0	2904.0
ENSSSCG00000025766	66.93	protein_coding	100622635	SLC10A3	0.0	0.0	0.0	0.0
ENSSSCG00000025766	66.93	protein_coding	100622730	SLC10A3	452.0	277.0	625.0	494.0
ENSSSCG00000041209	54.02	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000005436	38.35	protein_coding	100153668	RAD23B	11978.0	9702.0	10827.0	9892.0
ENSSSCG00000007944	61.25	protein_coding	100513346	---	312.0	111.0	308.0	335.0
ENSSSCG00000044120	41.98	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000006624	46.29	protein_coding	100152724	SELENBP1	53.0	49.0	135.0	90.0
ENSSSCG00000041140	37.74	protein_coding	100622127	---	0.0	0.0	0.0	0.0
ENSSSCG00000011942	38.78	protein_coding	397042	CD47	15353.0	13439.0	12326.0	11112.0
ENSSSCG00000007359	57.07	protein_coding	100170771	LPIN3	104.0	61.0	160.0	126.0
ENSSSCG00000045606	36.74	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000037056	59.62	protein_coding	110261004	PPP1R37	655.0	438.0	866.0	900.0
ENSSSCG00000009236	42.05	protein_coding	100524635	HELQ	1167.0	999.0	1109.0	983.0
ENSSSCG00000003667	42.47	protein_coding	100517163	TRIT1	2163.0	1967.0	1934.0	2071.0
ENSSSCG00000035082	44.23	protein_coding	110260628	PHF5A	2483.0	2051.0	2446.0	2343.0
ENSSSCG00000023709	47.39	protein_coding	100524973	PTPRJ	7659.0	6125.0	7473.0	6348.0
ENSSSCG00000047247	37.08	protein_coding	100156441	DSCC1	4121.0	3553.0	3094.0	2760.0
ENSSSCG00000007556	55.12	protein_coding	100521490	PSMG3	559.0	365.0	713.0	640.0
ENSSSCG00000016346	48.15	protein_coding	100155954	MAD2L1BP	555.0	449.0	620.0	675.0
ENSSSCG00000025599	53.45	protein_coding	100431100	FTSJ1	2272.0	1747.0	2685.0	2613.0
ENSSSCG00000002667	55.88	protein_coding	100514104	ZDHHC7	928.0	672.0	1179.0	1138.0
ENSSSCG00000035833	70.59	protein_coding	---	NKPD1	0.0	0.0	0.0	0.0
ENSSSCG00000001691	53.57	protein_coding	100157153	RSPH9	197.0	95.0	212.0	229.0
ENSSSCG00000014074	39.65	protein_coding	100517638	GFM2	1280.0	1166.0	820.0	658.0
ENSSSCG00000044692	39.61	protein_coding	---	---	4.0	1.0	0.0	0.0
ENSSSCG00000011639	38.43	protein_coding	100523141	SRPRB	4441.0	3697.0	4724.0	3975.0
ENSSSCG00000016959	44.19	protein_coding	100516404	MARVELD2	1284.0	1111.0	1607.0	1235.0
ENSSSCG00000037534	44.36	protein_coding	100738337	OPCML	12.0	21.0	1.0	11.0
ENSSSCG00000033453	53.51	protein_coding	100302088	BST2	1664.0	1831.0	1823.0	2012.0
ENSSSCG00000017769	54.32	protein_coding	100144491	RAB34	958.0	797.0	1134.0	1054.0
ENSSSCG00000050412	34.86	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000014467	40.48	protein_coding	110259573	---	0.0	0.0	0.0	0.0
ENSSSCG00000031221	53.9	protein_coding	100511110	FEZF1	0.0	0.0	0.0	0.0
ENSSSCG00000005437	55.06	protein_coding	595111	KLF4	2650.0	2063.0	2547.0	2346.0
ENSSSCG00000035374	62.36	protein_coding	110261006	---	28.0	18.0	44.0	26.0
ENSSSCG00000007358	63.03	protein_coding	100519117	EMILIN3	0.0	0.0	1.0	0.0
ENSSSCG00000015620	40.84	protein_coding	---	---	2.0	1.0	2.0	3.0
ENSSSCG00000045161	38.39	protein_coding	100621657	---	0.0	0.0	0.0	0.0
ENSSSCG00000010295	38.97	protein_coding	100157830	ECD	4429.0	4166.0	4680.0	3911.0
ENSSSCG00000049526	33.88	protein_coding	---	---	0.0	0.0	1.0	0.0
ENSSSCG00000045661	39.36	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000009821	42.33	protein_coding	100154518	ARPC3	21465.0	18285.0	20256.0	16637.0
ENSSSCG00000017310	40.38	protein_coding	100517913	KANSL1	3999.0	3099.0	4048.0	3926.0
ENSSSCG00000001692	53.9	protein_coding	100154748	MRPS18A	872.0	613.0	1136.0	1083.0
ENSSSCG00000046415	36.67	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000035302	73.55	pseudogene	100049671	BLOC1S3	4.0	4.0	2.0	13.0
ENSSSCG00000003943	54.46	protein_coding	100517766	MED8	1681.0	1237.0	1952.0	1947.0
ENSSSCG00000043358	76.66	protein_coding	---	TMEM271	0.0	0.0	0.0	0.0
ENSSSCG00000041467	51.6	protein_coding	---	CCDC194	153.0	137.0	159.0	120.0
ENSSSCG00000048973	38.28	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000038766	60.99	protein_coding	102157652	MAD1L1	144.0	90.0	287.0	235.0
ENSSSCG00000031784	43.64	protein_coding	100525417	---	0.0	0.0	0.0	0.0
ENSSSCG00000037958	53.21	protein_coding	110260627	TOB2	2463.0	1827.0	2968.0	2994.0
ENSSSCG00000004457	37.88	protein_coding	100154796	DOP1A	4340.0	3627.0	3126.0	2478.0
ENSSSCG00000023716	37.13	protein_coding	100286870	TNFAIP6	2674.0	2988.0	2569.0	2504.0
ENSSSCG00000035706	49	protein_coding	110261008	---	159.0	160.0	220.0	212.0
ENSSSCG00000036503	51.31	protein_coding	100522830	RAB6B	172.0	152.0	173.0	194.0
ENSSSCG00000043893	56.16	protein_coding	---	---	0.0	2.0	0.0	0.0
ENSSSCG00000025561	65.96	protein_coding	102158247	VASN	142.0	78.0	209.0	180.0
ENSSSCG00000011237	39.5	protein_coding	100512811	---	26391.0	22835.0	25226.0	21842.0
ENSSSCG00000048826	42.7	pseudogene	---	---	1.0	8.0	0.0	2.0
ENSSSCG00000039428	51.95	protein_coding	100525599	---	0.0	0.0	0.0	0.0
ENSSSCG00000036893	39.48	protein_coding	396951	PTHLH	103.0	104.0	80.0	69.0
ENSSSCG00000048884	47.27	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000037025	51.03	protein_coding	110259322	PLVAP	631.0	435.0	766.0	621.0
ENSSSCG00000004919	43.65	protein_coding	100512083	NEDD4L	5304.0	4518.0	5248.0	5164.0
ENSSSCG00000028934	60.34	protein_coding	100622467	FAM3A	361.0	219.0	508.0	477.0
ENSSSCG00000035152	54.33	protein_coding	110260633	TEF	859.0	620.0	1096.0	1045.0
ENSSSCG00000003369	55.26	protein_coding	397047	RPL22	0.0	0.0	0.0	0.0
ENSSSCG00000003369	55.26	protein_coding	100514410	RPL22	6771.0	5453.0	6686.0	5861.0
ENSSSCG00000022011	39.56	protein_coding	100621233	NMI	4276.0	4187.0	3498.0	3270.0
ENSSSCG00000006001	38.65	protein_coding	503658	ENPP2	13720.0	7565.0	10560.0	11680.0
ENSSSCG00000046159	40.29	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000045081	42.19	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000042405	35.17	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000015469	47.05	protein_coding	100511466	---	0.0	0.0	0.0	0.0
ENSSSCG00000044905	47.98	pseudogene	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000016613	41.55	protein_coding	100513962	AASS	298.0	348.0	381.0	246.0
ENSSSCG00000046029	52.12	protein_coding	---	---	0.0	0.0	0.0	0.0
ENSSSCG00000026412	55.48	protein_coding	100624791	PLXNA2	1341.0	958.0	1911.0	2109.0
ENSSSCG00000002669	56.4	protein_coding	100625354	CRISPLD2	203.0	126.0	350.0	324.0
ENSSSCG00000031596	36.16	pseudogene	---	---	1.0	1.0	0.0	0.0
